id_EXIST,lang,split,annotator_index,annotator_gender,annotator_age,task1_label,task2_label,task3_labels
201207,en,TRAIN_EN,3,M,23-45,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201207,en,TRAIN_EN,4,M,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201207,en,TRAIN_EN,5,F,46+,YES,DIRECT,['OBJECTIFICATION']
201208,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201208,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201208,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201208,en,TRAIN_EN,3,M,23-45,YES,JUDGEMENTAL,['OBJECTIFICATION']
201208,en,TRAIN_EN,4,M,46+,YES,DIRECT,['OBJECTIFICATION']
201208,en,TRAIN_EN,5,F,46+,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201209,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201209,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201209,en,TRAIN_EN,2,M,18-22,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
201209,en,TRAIN_EN,3,M,23-45,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201209,en,TRAIN_EN,4,M,46+,YES,REPORTED,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
201209,en,TRAIN_EN,5,F,46+,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201210,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201210,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201210,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201210,en,TRAIN_EN,3,M,23-45,YES,JUDGEMENTAL,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201210,en,TRAIN_EN,4,M,46+,YES,DIRECT,"['OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201210,en,TRAIN_EN,5,F,46+,NO,-,['-']
201211,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201211,en,TRAIN_EN,1,F,23-45,YES,REPORTED,['OBJECTIFICATION']
201211,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201211,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201211,en,TRAIN_EN,4,M,46+,YES,DIRECT,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201211,en,TRAIN_EN,5,F,46+,YES,JUDGEMENTAL,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201212,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201212,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201212,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201212,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201212,en,TRAIN_EN,4,M,46+,NO,-,['-']
201212,en,TRAIN_EN,5,F,46+,YES,DIRECT,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201213,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201213,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201213,en,TRAIN_EN,2,M,18-22,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201213,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201213,en,TRAIN_EN,4,M,46+,NO,-,['-']
201213,en,TRAIN_EN,5,F,46+,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201214,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201214,en,TRAIN_EN,1,F,23-45,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201214,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201214,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201214,en,TRAIN_EN,4,M,46+,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201214,en,TRAIN_EN,5,F,46+,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201215,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201215,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201215,en,TRAIN_EN,2,M,18-22,YES,DIRECT,['STEREOTYPING-DOMINANCE']
201215,en,TRAIN_EN,3,M,23-45,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201215,en,TRAIN_EN,4,M,46+,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201215,en,TRAIN_EN,5,F,46+,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201216,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201216,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201216,en,TRAIN_EN,2,M,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201216,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201216,en,TRAIN_EN,4,M,46+,YES,DIRECT,['STEREOTYPING-DOMINANCE']
201216,en,TRAIN_EN,5,F,46+,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201217,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201217,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201217,en,TRAIN_EN,2,M,18-22,YES,DIRECT,['OBJECTIFICATION']
201217,en,TRAIN_EN,3,M,23-45,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201217,en,TRAIN_EN,4,M,46+,YES,DIRECT,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201217,en,TRAIN_EN,5,F,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201218,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201218,en,TRAIN_EN,1,F,23-45,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'SEXUAL-VIOLENCE']"
201218,en,TRAIN_EN,2,M,18-22,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201218,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201218,en,TRAIN_EN,4,M,46+,NO,-,['-']
201218,en,TRAIN_EN,5,F,46+,NO,-,['-']
201219,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201219,en,TRAIN_EN,1,F,23-45,YES,DIRECT,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201219,en,TRAIN_EN,2,M,18-22,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201219,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201219,en,TRAIN_EN,4,M,46+,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201219,en,TRAIN_EN,5,F,46+,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201220,en,TRAIN_EN,0,F,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201220,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201220,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201220,en,TRAIN_EN,3,M,23-45,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
201220,en,TRAIN_EN,4,M,46+,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201220,en,TRAIN_EN,5,F,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201221,en,TRAIN_EN,0,F,18-22,YES,REPORTED,['SEXUAL-VIOLENCE']
201221,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201221,en,TRAIN_EN,2,M,18-22,YES,REPORTED,['SEXUAL-VIOLENCE']
201221,en,TRAIN_EN,3,M,23-45,YES,REPORTED,['OBJECTIFICATION']
201221,en,TRAIN_EN,4,M,46+,NO,-,['-']
201221,en,TRAIN_EN,5,F,46+,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201222,en,TRAIN_EN,0,F,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201222,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201222,en,TRAIN_EN,2,M,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201222,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201222,en,TRAIN_EN,4,M,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201222,en,TRAIN_EN,5,F,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201223,en,TRAIN_EN,0,F,18-22,YES,REPORTED,['STEREOTYPING-DOMINANCE']
201223,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201223,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201223,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['OBJECTIFICATION']
201223,en,TRAIN_EN,4,M,46+,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'SEXUAL-VIOLENCE']"
201223,en,TRAIN_EN,5,F,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201224,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201224,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201224,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201224,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201224,en,TRAIN_EN,4,M,46+,YES,REPORTED,['OBJECTIFICATION']
201224,en,TRAIN_EN,5,F,46+,NO,-,['-']
201225,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['OBJECTIFICATION']
201225,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201225,en,TRAIN_EN,2,M,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201225,en,TRAIN_EN,3,M,23-45,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201225,en,TRAIN_EN,4,M,46+,YES,JUDGEMENTAL,['OBJECTIFICATION']
201225,en,TRAIN_EN,5,F,46+,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201226,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201226,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201226,en,TRAIN_EN,2,M,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201226,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201226,en,TRAIN_EN,4,M,46+,NO,-,['-']
201226,en,TRAIN_EN,5,F,46+,NO,-,['-']
201227,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201227,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201227,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201227,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201227,en,TRAIN_EN,4,M,46+,YES,REPORTED,['SEXUAL-VIOLENCE']
201227,en,TRAIN_EN,5,F,46+,NO,-,['-']
201228,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
201228,en,TRAIN_EN,1,F,23-45,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201228,en,TRAIN_EN,2,M,18-22,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
201228,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201228,en,TRAIN_EN,4,M,46+,NO,-,['-']
201228,en,TRAIN_EN,5,F,46+,NO,-,['-']
201229,en,TRAIN_EN,0,F,18-22,YES,REPORTED,['SEXUAL-VIOLENCE']
201229,en,TRAIN_EN,1,F,23-45,YES,REPORTED,['SEXUAL-VIOLENCE']
201229,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201229,en,TRAIN_EN,3,M,23-45,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
201229,en,TRAIN_EN,4,M,46+,YES,UNKNOWN,['SEXUAL-VIOLENCE']
201229,en,TRAIN_EN,5,F,46+,YES,REPORTED,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201230,en,TRAIN_EN,0,F,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201230,en,TRAIN_EN,1,F,23-45,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201230,en,TRAIN_EN,2,M,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201230,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201230,en,TRAIN_EN,4,M,46+,NO,-,['-']
201230,en,TRAIN_EN,5,F,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201231,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201231,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201231,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201231,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201231,en,TRAIN_EN,4,M,46+,NO,-,['-']
201231,en,TRAIN_EN,5,F,46+,NO,-,['-']
201232,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201232,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201232,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201232,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['OBJECTIFICATION']
201232,en,TRAIN_EN,4,M,46+,NO,-,['-']
201232,en,TRAIN_EN,5,F,46+,NO,-,['-']
201233,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201233,en,TRAIN_EN,1,F,23-45,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
201233,en,TRAIN_EN,2,M,18-22,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201233,en,TRAIN_EN,3,M,23-45,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201233,en,TRAIN_EN,4,M,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201233,en,TRAIN_EN,5,F,46+,NO,-,['-']
201234,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201234,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201234,en,TRAIN_EN,2,M,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201234,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201234,en,TRAIN_EN,4,M,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201234,en,TRAIN_EN,5,F,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201235,en,TRAIN_EN,0,F,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201235,en,TRAIN_EN,1,F,23-45,YES,REPORTED,['STEREOTYPING-DOMINANCE']
201235,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201235,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['SEXUAL-VIOLENCE']
201235,en,TRAIN_EN,4,M,46+,YES,REPORTED,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201235,en,TRAIN_EN,5,F,46+,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201236,en,TRAIN_EN,0,F,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201236,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201236,en,TRAIN_EN,2,M,18-22,YES,DIRECT,['SEXUAL-VIOLENCE']
201236,en,TRAIN_EN,3,M,23-45,YES,DIRECT,['OBJECTIFICATION']
201236,en,TRAIN_EN,4,M,46+,YES,JUDGEMENTAL,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201236,en,TRAIN_EN,5,F,46+,NO,-,['-']
201237,en,TRAIN_EN,0,F,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201237,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['STEREOTYPING-DOMINANCE']
201237,en,TRAIN_EN,2,M,18-22,YES,DIRECT,"['OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201237,en,TRAIN_EN,3,M,23-45,YES,DIRECT,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201237,en,TRAIN_EN,4,M,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201237,en,TRAIN_EN,5,F,46+,NO,-,['-']
201238,en,TRAIN_EN,0,F,18-22,YES,REPORTED,['SEXUAL-VIOLENCE']
201238,en,TRAIN_EN,1,F,23-45,YES,REPORTED,['SEXUAL-VIOLENCE']
201238,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201238,en,TRAIN_EN,3,M,23-45,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
201238,en,TRAIN_EN,4,M,46+,YES,DIRECT,['SEXUAL-VIOLENCE']
201238,en,TRAIN_EN,5,F,46+,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
201239,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201239,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['OBJECTIFICATION']
201239,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201239,en,TRAIN_EN,3,M,23-45,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201239,en,TRAIN_EN,4,M,46+,NO,-,['-']
201239,en,TRAIN_EN,5,F,46+,NO,-,['-']
201240,en,TRAIN_EN,0,F,18-22,YES,REPORTED,"['OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201240,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201240,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201240,en,TRAIN_EN,3,M,23-45,YES,DIRECT,"['STEREOTYPING-DOMINANCE', 'SEXUAL-VIOLENCE']"
201240,en,TRAIN_EN,4,M,46+,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201240,en,TRAIN_EN,5,F,46+,NO,-,['-']
201241,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201241,en,TRAIN_EN,1,F,23-45,YES,REPORTED,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
201241,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201241,en,TRAIN_EN,3,M,23-45,YES,REPORTED,['OBJECTIFICATION']
201241,en,TRAIN_EN,4,M,46+,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201241,en,TRAIN_EN,5,F,46+,NO,-,['-']
201242,en,TRAIN_EN,0,F,18-22,YES,DIRECT,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
201242,en,TRAIN_EN,1,F,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
201242,en,TRAIN_EN,2,M,18-22,YES,REPORTED,['STEREOTYPING-DOMINANCE']
201242,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201242,en,TRAIN_EN,4,M,46+,YES,REPORTED,['SEXUAL-VIOLENCE']
201242,en,TRAIN_EN,5,F,46+,YES,REPORTED,['STEREOTYPING-DOMINANCE']
201243,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201243,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201243,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201243,en,TRAIN_EN,3,M,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
201243,en,TRAIN_EN,4,M,46+,NO,-,['-']
201243,en,TRAIN_EN,5,F,46+,NO,-,['-']
201244,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201244,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201244,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201244,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201244,en,TRAIN_EN,4,M,46+,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
201244,en,TRAIN_EN,5,F,46+,NO,-,['-']
201245,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201245,en,TRAIN_EN,1,F,23-45,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
201245,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201245,en,TRAIN_EN,3,M,23-45,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE']"
201245,en,TRAIN_EN,4,M,46+,NO,-,['-']
201245,en,TRAIN_EN,5,F,46+,NO,-,['-']
201246,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201246,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201246,en,TRAIN_EN,2,M,18-22,YES,REPORTED,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201246,en,TRAIN_EN,3,M,23-45,YES,REPORTED,"['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201246,en,TRAIN_EN,4,M,46+,NO,-,['-']
201246,en,TRAIN_EN,5,F,46+,NO,-,['-']
201247,en,TRAIN_EN,0,F,18-22,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
201247,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201247,en,TRAIN_EN,2,M,18-22,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION']"
201247,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201247,en,TRAIN_EN,4,M,46+,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
201247,en,TRAIN_EN,5,F,46+,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
201248,en,TRAIN_EN,0,F,18-22,YES,REPORTED,['SEXUAL-VIOLENCE']
201248,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201248,en,TRAIN_EN,2,M,18-22,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION']"
201248,en,TRAIN_EN,3,M,23-45,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201248,en,TRAIN_EN,4,M,46+,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
201248,en,TRAIN_EN,5,F,46+,YES,UNKNOWN,"['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION']"
201249,en,TRAIN_EN,0,F,18-22,YES,REPORTED,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']"
201249,en,TRAIN_EN,1,F,23-45,YES,DIRECT,['STEREOTYPING-DOMINANCE']
201249,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201249,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201249,en,TRAIN_EN,4,M,46+,YES,JUDGEMENTAL,['STEREOTYPING-DOMINANCE']
201249,en,TRAIN_EN,5,F,46+,YES,REPORTED,['SEXUAL-VIOLENCE']
201250,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201250,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201250,en,TRAIN_EN,2,M,18-22,YES,REPORTED,['SEXUAL-VIOLENCE']
201250,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201250,en,TRAIN_EN,4,M,46+,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
201250,en,TRAIN_EN,5,F,46+,NO,-,['-']
201251,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201251,en,TRAIN_EN,1,F,23-45,YES,JUDGEMENTAL,['SEXUAL-VIOLENCE']
201251,en,TRAIN_EN,2,M,18-22,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
201251,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201251,en,TRAIN_EN,4,M,46+,YES,JUDGEMENTAL,['IDEOLOGICAL-INEQUALITY']
201251,en,TRAIN_EN,5,F,46+,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
201252,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201252,en,TRAIN_EN,1,F,23-45,YES,JUDGEMENTAL,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201252,en,TRAIN_EN,2,M,18-22,NO,-,['-']
201252,en,TRAIN_EN,3,M,23-45,NO,-,['-']
201252,en,TRAIN_EN,4,M,46+,NO,-,['-']
201252,en,TRAIN_EN,5,F,46+,YES,DIRECT,['IDEOLOGICAL-INEQUALITY']
201253,en,TRAIN_EN,0,F,18-22,YES,REPORTED,['MISOGYNY-NON-SEXUAL-VIOLENCE']
201253,en,TRAIN_EN,1,F,23-45,YES,REPORTED,"['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
201253,en,TRAIN_EN,2,M,18-22,YES,REPORTED,"['STEREOTYPING-DOMINANCE', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201253,en,TRAIN_EN,3,M,23-45,YES,REPORTED,['OBJECTIFICATION']
201253,en,TRAIN_EN,4,M,46+,NO,-,['-']
201253,en,TRAIN_EN,5,F,46+,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
201254,en,TRAIN_EN,0,F,18-22,NO,-,['-']
201254,en,TRAIN_EN,1,F,23-45,NO,-,['-']
201254,en,TRAIN_EN,2,M,18-22,YES,JUDGEMENTAL,"['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE']"
201254,en,TRAIN_EN,3,M,23-45,YES,REPORTED,['IDEOLOGICAL-INEQUALITY']
201254,en,TRAIN_EN,4,M,46+,NO,-,['-']
201254,en,TRAIN_EN,5,F,46+,YES,REPORTED,['STEREOTYPING-DOMINANCE']
201255,en,TRAIN_EN,0,F,18-22,YES,JUDGEMENTAL,"['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE']"
